,Unnamed: 0.1,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
695,695,695,2.146260198098319,51.53132629394531,75.51839447021484,1.905526211210163,55.150516510009766,79.27249908447266,2.025150353164673,52.571998596191406,77.78799438476562,2.6257948676431585e+24,49.38920001594388,1.3608048585932689e-06,1.2379443568139925e-13,2.996916502074847e-27,-0.4077,-0.3593,-0.3316,-0.294,0.1711,8,370.2130250930786,1024.0,0.0001,0.1,12587.0,,8
696,696,696,2.011555078369267,54.1326789855957,77.54446411132812,1.7657073751143355,57.43179321289063,81.80463409423828,1.8668218409347528,55.5099983215332,80.2439956665039,4.634898940001142e+24,59.79876335299745,1.3731408197628158e-06,1.4307377748684472e-13,3.6560831069962625e-27,-0.5037,-0.4363,-0.3948,-0.3417,0.0742,9,370.92947459220886,1024.0,0.0001,0.1,12587.0,,8
697,697,697,1.9379787634920007,55.57376480102539,78.63252258300781,1.7703468685203976,57.61994171142578,81.45186614990234,1.887361339874268,55.56999969482422,79.71599578857422,6.910482371404925e+24,70.79475745376276,1.8404933367463796e-06,1.3127508263428005e-13,3.49865573063122e-27,-0.7473,-0.6613,-0.6114,-0.5539,0.2371,10,370.6947090625763,1024.0,0.0001,0.1,12587.0,,8
698,698,698,1.8979405687170143,56.36580657958984,79.19957733154297,1.7567897346857837,58.26277542114258,81.78112030029297,1.8638117023468013,55.935997009277344,80.27399444580078,8.881397071844311e+24,79.63043088329081,1.816154904342802e-06,1.317247497538205e-13,3.466628865914496e-27,-1.0652,-0.9498,-0.884,-0.7891,0.2126,11,372.5049450397492,1024.0,0.0001,0.1,12587.0,,8
699,699,699,1.8742729455624272,56.90122604370117,79.59949493408203,1.752562912701439,58.52931594848633,81.84383392333984,1.8556053262710568,56.34000015258789,80.45399475097656,1.0055138032981349e+25,82.8931810028699,1.8934644069366357e-06,1.5087460614803234e-13,4.6060143202531475e-27,-0.8398,-0.7411,-0.6821,-0.6046,0.1743,12,371.8715600967407,1024.0,0.0001,0.1,12587.0,,8
700,700,700,1.857793848055004,57.2458610534668,79.80997467041016,1.699176196432966,59.17999267578125,82.6434555053711,1.8132778265762328,57.141998291015625,81.15599822998047,1.062140234749803e+25,82.12897102200255,2.1513173558465595e-06,1.5281319620784176e-13,4.198608020693133e-27,-1.086,-0.9555,-0.8915,-0.8045,0.1794,13,375.1197016239166,1024.0,0.0001,0.1,12587.0,,8
701,701,701,1.846977812560471,57.47590637207031,79.93338012695312,1.7207003621406112,59.25838470458984,82.14957427978516,1.812923298072815,57.093997955322266,80.84600067138672,1.1444229743199383e+25,87.02412507971938,2.217264262312409e-06,1.6112852807044819e-13,4.3331709652397606e-27,-1.2652,-1.1151,-1.0275,-0.9135,0.1481,14,375.4637713432312,1024.0,0.0001,0.1,12587.0,,8
702,702,702,1.835814388029427,57.677581787109375,80.11641693115234,1.7304782637909837,58.85857391357422,82.38475799560547,1.841777466583252,56.53199768066406,80.56199645996094,1.2893408263473017e+25,94.18476961096938,2.092129668483898e-06,1.7335472141950509e-13,4.251487535475653e-27,-0.7317,-0.6334,-0.5811,-0.5114,0.1309,15,371.3475067615509,1024.0,0.0001,0.1,12587.0,,8
703,703,703,1.8317572591596336,57.76084899902344,80.19180297851562,1.6768611396656177,59.79930877685547,82.86296081542969,1.7710367189788818,57.94199752807617,81.81399536132812,1.298176932050759e+25,93.70623405612244,2.470468617369971e-06,1.8516552222975022e-13,4.5425714637541184e-27,-0.9734,-0.8467,-0.7743,-0.6827,0.1865,16,370.17023968696594,1024.0,0.0001,0.1,12587.0,,8
704,704,704,1.8286341079039687,57.81281661987305,80.20332336425781,1.695317888454271,59.313262939453125,82.52586364746094,1.8032852201080325,57.24399948120117,81.30199432373047,1.359556858865921e+25,95.2851861447704,2.4574993672989528e-06,1.9708468344522217e-13,4.7745071573754885e-27,-1.4286,-1.2614,-1.1586,-1.0221,0.3216,17,371.93933749198914,1024.0,0.0001,0.1,12587.0,,8
705,705,705,1.82673851185736,57.96060562133789,80.22732543945312,1.7372121773531684,58.984004974365234,81.80463409423828,1.8456240556335448,56.55999755859375,80.7979965209961,1.372120013917321e+25,95.96045918367346,2.39086242924606e-06,1.977390862574037e-13,4.9910827683976274e-27,-1.1172,-0.9827,-0.9001,-0.7926,0.287,18,371.4957962036133,1024.0,0.0001,0.1,12587.0,,8
706,706,706,1.821172170778712,57.96695327758789,80.35586547851562,1.6980168276275729,59.658199310302734,82.87080383300781,1.8107198162078857,57.36199951171875,80.95199584960938,1.4094426194487548e+25,97.17194475446428,2.574930128298841e-06,2.043167298333947e-13,4.881132912500072e-27,-1.0559,-0.9319,-0.8539,-0.7596,0.414,19,369.66498827934265,1024.0,0.0001,0.1,12587.0,,8
707,707,707,1.8219916871340944,57.97772216796875,80.33234405517578,1.6216203986607811,60.34806823730469,83.82721710205078,1.7292630156707764,58.70399856567383,82.33399963378906,1.4508987944506557e+25,100.54832987882654,2.595517083907881e-06,2.031196022179059e-13,5.1249793061067085e-27,-1.3882,-1.2203,-1.1184,-0.9591,0.1976,20,374.9456784725189,1024.0,0.0001,0.1,12587.0,,8
708,708,708,1.8180212152902333,58.07455062866211,80.41954040527344,1.694817179607799,59.75226974487305,82.61994171142578,1.792851118812561,57.73799896240234,81.3479995727539,1.439668416658581e+25,99.90254304846938,2.4811048311279677e-06,2.142690793871686e-13,5.193953405469129e-27,-0.8633,-0.749,-0.6812,-0.599,0.202,21,370.8902509212494,1024.0,0.0001,0.1,12587.0,,8
709,709,709,1.8175077287149664,58.01739501953125,80.39395141601562,1.7162994519413433,59.313262939453125,82.53370666503906,1.8291633154678344,56.69999694824219,80.94200134277344,1.4286689690438797e+25,100.72256656568878,2.6114774841183305e-06,2.1487589326226146e-13,5.245757942555376e-27,-0.7923,-0.6838,-0.6243,-0.5538,0.1824,22,373.35911417007446,1024.0,0.0001,0.1,12587.0,,8
710,710,710,1.818729067296472,58.03310775756836,80.3713150024414,1.6761096494629226,59.446533203125,83.11382293701172,1.7931530785369874,57.37799835205078,81.31999969482422,1.5138078410573776e+25,105.16517857142856,2.98299439164219e-06,2.127252512050784e-13,5.257946973174185e-27,-1.7477,-1.5517,-1.4251,-1.2524,0.4248,23,372.4604301452637,1024.0,0.0001,0.1,12587.0,,8
711,711,711,1.817538162387077,58.03807067871094,80.41329956054688,1.6545227344000963,60.35590744018555,83.2392578125,1.7783678563690186,57.697998046875,81.70600128173828,1.4384787169579773e+25,100.11234454719389,2.688645003340454e-06,2.193132210970581e-13,5.28508420994402e-27,-1.2527,-1.0753,-0.9857,-0.8753,0.3932,24,375.6132743358612,1024.0,0.0001,0.1,12587.0,,8
712,712,712,1.814669011098977,58.08243560791016,80.41948699951172,1.6497630786656512,60.442142486572266,83.21573638916016,1.7549185012435913,58.12999725341797,81.96599578857422,1.433718073481155e+25,100.4244459502551,2.810537157993429e-06,2.1521787008857013e-13,5.154744486506739e-27,-0.6953,-0.5965,-0.5402,-0.4722,0.1744,25,373.382559299469,1024.0,0.0001,0.1,12587.0,,8
713,713,713,1.8173148127523453,58.071922302246094,80.38983154296875,1.6901920324734063,60.128562927246094,82.76104736328125,1.81222663356781,57.2339973449707,81.09199523925781,1.442822925187336e+25,101.1605847417092,2.666234175695176e-06,2.0957023210723522e-13,5.142531986202679e-27,-1.0156,-0.8911,-0.8227,-0.73,0.271,26,370.395275592804,1024.0,0.0001,0.1,12587.0,,8
714,714,714,1.81760547984284,58.04069900512695,80.37853240966797,1.756318958548028,58.34117126464844,81.73408508300781,1.8859575590133664,56.0099983215332,80.1259994506836,1.4643040433690202e+25,103.20842633928572,2.846431212982161e-06,2.1848957655708641e-13,5.249603665347023e-27,-1.7572,-1.5589,-1.4313,-1.2741,0.5434,27,374.4548408985138,1024.0,0.0001,0.1,12587.0,,8
715,715,715,1.814905919920557,58.0741081237793,80.45036315917969,1.5941824268943354,62.00219345092773,84.12511444091797,1.7079680401229858,59.16399765014648,82.54199981689453,1.5360536920730676e+25,107.11687858737244,2.682318193899192e-06,2.158957597769048e-13,5.399898901867424e-27,-0.7119,-0.6102,-0.5534,-0.4848,0.2579,28,378.1720440387726,1024.0,0.0001,0.1,12587.0,,8
716,716,716,1.8156501783999903,58.057861328125,80.40070343017578,1.6027222050137189,61.51614761352539,83.8428955078125,1.70476201877594,59.22799682617188,82.73799896240234,1.5465545011370268e+25,106.7240911989796,2.75656143828988e-06,2.1775548534471078e-13,5.250624431375956e-27,-0.8315,-0.7176,-0.6503,-0.5696,0.1598,29,372.6351680755615,1024.0,0.0001,0.1,12587.0,,8
717,717,717,1.816178178236509,58.07204055786133,80.41175079345703,1.7369799114537112,58.71746444702149,82.32987976074219,1.854473103027344,56.067996978759766,80.47000122070312,1.448787449299269e+25,99.52392578125,2.9036123877894e-06,2.317978689527827e-13,5.529648577583966e-27,-0.7693,-0.6768,-0.6166,-0.5457,0.1476,30,371.98835492134094,1024.0,0.0001,0.01,12587.0,,8
718,718,718,1.6718313743912827,61.59071731567383,82.39077758789062,1.298465335955998,68.06208801269531,87.95076751708984,1.405772710609436,65.87200164794922,86.71599578857422,4.144388485866159e+24,29.95770139110332,2.7778766761356127e-06,2.2574018834315358e-13,5.4225088032964974e-27,-0.2242,-0.1918,-0.1731,-0.1558,0.0177,31,375.4914877414704,1024.0,0.0001,0.01,12587.0,,8
719,719,719,1.5213397035124434,64.61983489990234,84.50178527832031,1.2666213677272635,69.14392852783203,88.22514343261719,1.3738538814163208,66.53800201416016,87.093994140625,6.922669904630124e+24,43.90291673309949,3.045603612281723e-06,2.40855190560952e-13,5.658952329280746e-27,-0.2125,-0.1756,-0.1573,-0.1385,0.0116,32,390.4735152721405,1024.0,0.0001,0.01,12587.0,,8
720,720,720,1.489373095464242,65.31409454345703,84.96086120605469,1.2544849688224038,69.19880676269531,88.76606750488281,1.36033346408844,66.54399871826172,87.31800079345703,8.645367522656684e+24,51.15518873565051,3.310641603752184e-06,2.552659819700868e-13,5.921718264229998e-27,-0.2487,-0.2084,-0.1851,-0.1601,0.0062,33,376.8688945770264,1024.0,0.0001,0.01,12587.0,,8
721,721,721,1.468184003172837,65.68495178222656,85.25617218017578,1.2480767371326302,69.36343383789062,88.5308837890625,1.3577199111175535,66.81999969482422,87.41999816894531,1.0245093380080373e+25,57.75864955357143,3.543062683641249e-06,2.6745435244047424e-13,6.1791238552915624e-27,-0.3392,-0.294,-0.2706,-0.2404,0.0261,34,374.73739528656006,1024.0,0.0001,0.01,12587.0,,8
722,722,722,1.457641605488929,65.92778778076172,85.36498260498047,1.2358853848386462,69.7162094116211,88.6719970703125,1.3478165942764282,67.08000183105469,87.5719985961914,1.1115226298037252e+25,60.4609375,3.7397275122065433e-06,2.7891994670430363e-13,6.3969245177720015e-27,-0.3046,-0.2581,-0.2326,-0.2029,0.0349,35,370.48620223999023,1024.0,0.0001,0.01,12587.0,,8
723,723,723,1.4505227716638636,66.05399322509766,85.49931335449219,1.2424223151615177,69.33207702636719,88.74254608154297,1.3561911198425294,66.7719955444336,87.40599822998047,1.2123739772506071e+25,63.55525550063776,3.8925254318291386e-06,2.883275061915725e-13,6.606286671448484e-27,-0.3061,-0.2582,-0.2283,-0.1974,0.0055,36,375.3629789352417,1024.0,0.0001,0.01,12587.0,,8
724,724,724,1.4440636625182106,66.20388793945312,85.54388427734375,1.253319197741748,69.2771987915039,88.34273529052734,1.3564569611358643,67.04199981689453,87.31999969482422,1.2823957424957005e+25,65.40109813456633,4.078825600917387e-06,3.0048990707579243e-13,6.851270518392416e-27,-0.3835,-0.3278,-0.3053,-0.2719,0.0386,37,371.8417603969574,1024.0,0.0001,0.01,12587.0,,8
725,725,725,1.4404659932199448,66.28594207763672,85.5982437133789,1.2447387616288217,69.43399047851562,88.62495422363281,1.3519914284133911,66.91199493408203,87.47799682617188,1.3799819009493855e+25,68.57283860809949,4.298088204011675e-06,3.109497621040864e-13,7.070869421545587e-27,-0.3725,-0.3165,-0.2908,-0.2559,0.0359,38,382.0799086093903,1024.0,0.0001,0.01,12587.0,,8
726,726,726,1.4365730783635986,66.28836059570312,85.63529968261719,1.2481036442280862,69.26152038574219,88.50736236572266,1.3457424602890016,66.87799835205078,87.45800018310547,1.4165756295056069e+25,69.23113639987245,4.458809834369484e-06,3.223069739918038e-13,7.306892476549e-27,-0.3896,-0.3232,-0.2966,-0.2596,0.0066,39,371.6719090938568,1024.0,0.0001,0.01,12587.0,,8
727,727,727,1.4321225174115388,66.42727661132812,85.69297790527344,1.2416504259279957,69.5672607421875,88.66415405273438,1.3517919882202147,66.8239974975586,87.53799438476562,1.4753991834686042e+25,70.39493482940051,4.696327623337593e-06,3.3255929203960884e-13,7.511914391248837e-27,-0.3632,-0.3004,-0.2726,-0.2317,0.0134,40,372.7054691314697,1024.0,0.0001,0.01,12587.0,,8
728,728,728,1.429972572683894,66.4710464477539,85.73318481445312,1.2494998373331865,69.17528533935547,88.53872680664062,1.35825808883667,66.79000091552734,87.4219970703125,1.5455391231679196e+25,72.62929986447705,4.8285441602934805e-06,3.421097941052243e-13,7.731021422688582e-27,-0.5438,-0.4819,-0.4471,-0.4067,0.1106,41,372.26781368255615,1024.0,0.0001,0.01,12587.0,,8
729,729,729,1.429245238201749,66.51359558105469,85.72940826416016,1.2372088277926825,69.44182586669922,88.49952697753906,1.347495595245361,66.94599914550781,87.58799743652344,1.625159305815316e+25,75.2647929288903,5.041445249714705e-06,3.515940759232012e-13,7.919516712264539e-27,-0.4935,-0.4265,-0.3948,-0.3498,0.0699,42,376.327645778656,1024.0,0.0001,0.01,12587.0,,8
730,730,730,1.4265821912199004,66.547607421875,85.77088165283203,1.2418402979537662,69.22232055664062,88.49952697753906,1.350181090965271,66.94999694824219,87.51399993896484,1.6434658546340657e+25,74.71484873246173,5.199873360986943e-06,3.60678465661792e-13,8.133699076508994e-27,-0.4168,-0.3521,-0.3165,-0.2733,0.0197,43,373.0114200115204,1024.0,0.0001,0.01,12587.0,,8
731,731,731,1.4233757004541554,66.59229278564453,85.81255340576172,1.2381038118133951,69.51238250732422,88.40544891357422,1.3460751901245118,67.06800079345703,87.60599517822266,1.7070621577496835e+25,76.85338109853316,5.368512622506511e-06,3.697020180195894e-13,8.333029427256053e-27,-0.4928,-0.4132,-0.3697,-0.3242,0.0453,44,374.1092312335968,1024.0,0.0001,0.01,12587.0,,8
732,732,732,1.4228730767469815,66.59210205078125,85.83839416503906,1.2399926437558555,69.21448516845703,88.77391052246094,1.351831708946228,67.0219955444336,87.44599914550781,1.730247293915177e+25,77.04771205357143,5.496394423589606e-06,3.781237658640928e-13,8.527409988327842e-27,-0.4303,-0.3539,-0.317,-0.2754,0.0158,45,374.8794195652008,1024.0,0.0001,0.01,12587.0,,8
733,733,733,1.423394585492663,66.610107421875,85.83616638183594,1.2467610722389593,69.22232055664062,88.64063262939453,1.3595872248840333,66.69200134277344,87.31999969482422,1.789765828961151e+25,79.19276646205357,5.653051352462209e-06,3.861331201955981e-13,8.680600921225655e-27,-0.5292,-0.4452,-0.4045,-0.3572,0.0245,46,372.74417638778687,1024.0,0.0001,0.01,12587.0,,8
734,734,734,1.4239588174254347,66.59297180175781,85.79985046386719,1.252831360807087,69.06553649902344,88.57791900634766,1.3646730867004395,66.77799987792969,87.33799743652344,1.8146327317254143e+25,80.06323740433673,5.7874752812130666e-06,3.941888330946274e-13,8.862777907084958e-27,-0.5492,-0.4715,-0.4296,-0.3841,0.1049,47,374.0222957134247,1024.0,0.0001,0.01,12587.0,,8
735,735,735,1.4200304914098305,66.69218444824219,85.8608627319336,1.2345341490742254,69.44966888427734,88.71903228759766,1.3499147650527954,66.76200103759766,87.56599426269531,1.8347869525474468e+25,79.93488420758929,5.990905915086123e-06,4.0244250366824994e-13,9.033381363085127e-27,-0.6395,-0.5541,-0.5142,-0.47,0.076,48,375.8438150882721,1024.0,0.0001,0.01,12587.0,,8
736,736,736,1.4206510749117451,66.63190460205078,85.86717987060547,1.2362657054983064,69.23016357421875,88.70335388183594,1.357410793685913,66.88600158691406,87.38399505615234,1.8713127740270468e+25,81.03318817761479,6.1414295676057535e-06,4.100451329751085e-13,9.203223211270963e-27,-0.4581,-0.3791,-0.3427,-0.2938,0.0334,49,372.1296155452728,1024.0,0.0001,0.01,12587.0,,8
737,737,737,1.4209882707015258,66.62935638427734,85.84893035888672,1.2411722150032851,69.21448516845703,88.6092758178711,1.3554115813446046,66.74800109863281,87.4020004272461,1.9166632872872083e+25,82.16892538265306,6.2165685358186826e-06,4.174599112145119e-13,9.336447722640408e-27,-0.5443,-0.4511,-0.3994,-0.3431,0.0325,50,374.21010398864746,1024.0,0.0001,0.01,12587.0,,8
738,738,738,1.4218073646531115,66.6556396484375,85.8407211303711,1.2550155989388831,68.76763916015625,88.37409210205078,1.3652341064834594,66.6520004272461,87.19400024414062,1.925101289195125e+25,81.79623724489795,6.410199910545928e-06,4.243827613369187e-13,9.498202115624211e-27,-0.5696,-0.4952,-0.4466,-0.3951,0.0879,51,375.0346212387085,1024.0,0.0001,0.01,12587.0,,8
739,739,739,1.4224828006784744,66.62259674072266,85.78164672851562,1.2413694126249368,69.19880676269531,88.63279724121094,1.3515799528503418,66.83599853515625,87.5,2.0088105385429108e+25,85.09310227997449,6.532980949501009e-06,4.3138650825819924e-13,9.667671754435507e-27,-0.607,-0.5183,-0.4646,-0.4132,0.0756,52,372.5201578140259,1024.0,0.0001,0.01,12587.0,,8
740,740,740,1.424169270952417,66.55902099609375,85.8191146850586,1.2385543239793273,69.30855560302734,88.79742431640625,1.3548492424011231,66.88399505615234,87.50399780273438,2.034451512805367e+25,85.78987962372449,6.6306908407935095e-06,4.3790755483421793e-13,9.773643002844643e-27,-0.5336,-0.4444,-0.3983,-0.3503,0.0378,53,373.1185629367829,1024.0,0.0001,0.01,12587.0,,8
741,741,741,1.4213549027904024,66.63809204101562,85.84896850585938,1.246623295009155,69.43399047851562,88.41329193115234,1.3576210098648072,66.93000030517578,87.39399719238281,2.074297863510385e+25,86.49867466517857,6.746574603664883e-06,4.4509805427869943e-13,9.936875655440295e-27,-0.5242,-0.435,-0.3866,-0.3352,0.0367,54,378.5373246669769,1024.0,0.0001,0.01,12587.0,,8
742,742,742,1.4236386548067093,66.57598114013672,85.8316879272461,1.2572475881477851,69.26152038574219,88.6014404296875,1.3647669855880735,66.65999603271484,87.2699966430664,2.0975838803075315e+25,86.56799067283163,6.873533829476314e-06,4.51613520249907e-13,1.0085929312555038e-26,-0.6152,-0.5236,-0.4806,-0.4228,0.0835,55,375.8480904102325,1024.0,0.0001,0.01,12587.0,,8
743,743,743,1.4229778447743793,66.59391784667969,85.81401062011719,1.2518076062314598,69.08905029296875,88.47600555419922,1.365301275062561,66.68599700927734,87.3219985961914,2.1039065018387955e+25,87.1474310427296,6.991779506634615e-06,4.579750142584566e-13,1.0229215377159147e-26,-0.6482,-0.5598,-0.5124,-0.4688,0.076,56,371.13352394104,1024.0,0.0001,0.01,12587.0,,8
744,744,744,1.4224513969473032,66.55711364746094,85.79917907714844,1.2485116642072456,69.12825012207031,88.6798324584961,1.363296161994934,66.64599609375,87.33999633789062,2.108878591119563e+25,87.03892299107143,7.135189551581795e-06,4.646789464819017e-13,1.0407775387018262e-26,-0.6364,-0.5322,-0.4753,-0.4195,0.0174,57,376.2803003787994,1024.0,0.0001,0.01,12587.0,,8
745,745,745,1.4237006905546152,66.55963897705078,85.81355285644531,1.260941451640292,68.70491790771484,88.51520538330078,1.3700027766799927,66.5719985961914,87.16400146484375,2.104268519191242e+25,86.67064931441327,7.21498699295395e-06,4.701873989062393e-13,1.0503681115485362e-26,-0.5382,-0.4534,-0.407,-0.3494,0.072,58,375.447101354599,1024.0,0.0001,0.01,12587.0,,8
746,746,746,1.4230299739015797,66.55404663085938,85.8325424194336,1.2658650823879032,68.822509765625,88.3897705078125,1.375538395729065,66.56600189208984,87.10799407958984,2.1719636888400386e+25,89.29038783482143,7.310476320042331e-06,4.759951387271702e-13,1.0637585917168128e-26,-0.6712,-0.5698,-0.5213,-0.4647,0.0411,59,372.5964734554291,1024.0,0.0001,0.01,12587.0,,8
747,747,747,1.421981044042849,66.55491638183594,85.87053680419922,1.247791752093038,69.12825012207031,88.62495422363281,1.3589453401184082,66.7459945678711,87.30999755859375,2.171935788139627e+25,89.07883250956633,7.405996551629103e-06,4.817837199363093e-13,1.0762231101622112e-26,-0.6306,-0.5212,-0.4706,-0.4053,0.03,60,376.1938593387604,1024.0,0.0001,0.001,12587.0,,8
748,748,748,1.382611356172386,67.54873657226562,86.3254165649414,1.198658655563766,70.3904037475586,89.15804290771484,1.312812033996582,67.83599853515625,87.94200134277344,1.6176862992067554e+25,67.91000677614795,7.4462934843764255e-06,4.82308472555619e-13,1.0759790254356035e-26,-0.678,-0.5759,-0.5291,-0.4721,0.067,61,370.89196014404297,1024.0,0.0001,0.001,12587.0,,8
749,749,749,1.3591660500174998,68.0547866821289,86.6961898803711,1.1941560123287498,70.23361206054688,89.22075653076172,1.3055048392105102,68.01799774169922,88.03199768066406,1.769951719982978e+25,72.82406429368622,7.50160088398199e-06,4.831693797166907e-13,1.0779519995678219e-26,-0.6926,-0.59,-0.5466,-0.4871,0.0849,62,371.9686872959137,1024.0,0.0001,0.001,12587.0,,8
750,750,750,1.3554071195730393,68.10185241699219,86.6972885131836,1.1932507924205198,70.44527435302734,89.40106201171875,1.3050017837142944,68.02999877929688,88.02799987792969,1.8874861874779728e+25,76.82804029815051,7.532744512263002e-06,4.840269473032297e-13,1.0793308270483548e-26,-0.7404,-0.6424,-0.5925,-0.5387,0.1013,63,379.2731828689575,1024.0,0.0001,0.001,12587.0,,8
751,751,751,1.350224437140822,68.26885986328125,86.79933166503906,1.1927951300319888,70.5628662109375,89.18155670166016,1.3041746309661866,67.98799896240234,88.04399871826172,1.9368274232341804e+25,78.33114935427295,7.551558765579044e-06,4.849173393920821e-13,1.0813617812199108e-26,-0.7373,-0.6387,-0.587,-0.5298,0.1109,64,378.2760338783264,1024.0,0.0001,0.001,12587.0,,8
752,752,752,1.3485925508925276,68.26734161376953,86.8082504272461,1.1920855099147822,70.49231719970703,89.15019989013672,1.3032695956039428,68.0739974975586,88.13399505615234,1.9799204008961715e+25,79.71722536670919,7.572598142779295e-06,4.857808391175935e-13,1.083338259276969e-26,-0.6726,-0.5791,-0.5301,-0.4726,0.0383,65,370.1291272640228,1024.0,0.0001,0.001,12587.0,,8
753,753,753,1.3462729043004182,68.3810806274414,86.84205627441406,1.1910873328155394,70.45311737060547,89.30699157714844,1.3027984551239014,68.01399993896484,88.05599975585938,1.9826562836266035e+25,79.64078942123724,7.584097149336657e-06,4.866489966707424e-13,1.085116137518554e-26,-0.6819,-0.5841,-0.5341,-0.4712,0.0873,66,372.4989681243897,1024.0,0.0001,0.001,12587.0,,8
754,754,754,1.3464659045456444,68.29364776611328,86.85298156738281,1.1901043691243374,70.45311737060547,89.4245834350586,1.3014161283874512,68.0479965209961,88.07599639892578,2.036535994885696e+25,81.23465401785714,7.6067151891104974e-06,4.875102993077455e-13,1.0871505295031607e-26,-0.7234,-0.6173,-0.5613,-0.5062,0.0822,67,375.2922418117523,1024.0,0.0001,0.001,12587.0,,8
755,755,755,1.3439053030203003,68.41012573242188,86.85667419433594,1.1887815374683608,70.3904037475586,89.31482696533203,1.299836367759705,68.1199951171875,88.10199737548828,2.047817792976876e+25,81.37818877551021,7.622615806848648e-06,4.883991973764124e-13,1.0891043312164411e-26,-0.7238,-0.6272,-0.576,-0.5227,0.0309,68,375.2809929847717,1024.0,0.0001,0.001,12587.0,,8
756,756,756,1.343170963295928,68.38359069824219,86.8895492553711,1.1896941069713316,70.35120391845703,89.4480972290039,1.3002015161132812,68.14199829101562,88.05799865722656,2.069099340446113e+25,82.04522580516581,7.631103398021731e-06,4.892790873821952e-13,1.0909562546621975e-26,-0.7232,-0.6253,-0.5746,-0.5175,0.0342,69,371.8451912403106,1024.0,0.0001,0.001,12587.0,,8
757,757,757,1.344380279033878,68.40949249267578,86.86376953125,1.1904815597644829,70.50015258789062,89.44026184082031,1.2996004640960694,67.93199920654297,88.12999725341797,2.071993173422676e+25,82.11000279017857,7.649534638210162e-06,4.901381050471497e-13,1.0927953524208022e-26,-0.7239,-0.6225,-0.5721,-0.5095,0.1257,70,374.5273990631104,1024.0,0.0001,0.001,12587.0,,8
758,758,758,1.3424335766097604,68.40230560302734,86.9130859375,1.1910414491637291,70.57070922851562,89.39322662353516,1.301349818611145,67.97999572753906,88.1259994506836,2.0916901455759813e+25,82.5665507413903,7.677348180131676e-06,4.909846871911477e-13,1.0943734408347035e-26,-0.6571,-0.5594,-0.5052,-0.4508,0.0334,71,372.0692858695984,1024.0,0.0001,0.001,12587.0,,8
759,759,759,1.340723938107464,68.41593170166016,86.91400146484375,1.1901953392321878,70.4139175415039,89.39322662353516,1.3005232476043702,68.1259994506836,88.10599517822266,2.086163270467197e+25,82.35390923947705,7.67888124590436e-06,4.917997191441671e-13,1.0957593422767062e-26,-0.6722,-0.575,-0.519,-0.459,0.0343,72,375.3221130371094,1024.0,0.0001,0.001,12587.0,,8
760,760,760,1.340847258332717,68.45360565185547,86.92564392089844,1.1907568009305651,70.44527435302734,89.33834838867188,1.2987401069641114,68.08999633789062,88.1259994506836,2.1159891192070752e+25,83.02893315529337,7.6964132158527e-06,4.926275381523045e-13,1.0976514616904407e-26,-0.7056,-0.6043,-0.5536,-0.4914,0.0861,73,373.9149653911591,1024.0,0.0001,0.001,12587.0,,8
761,761,761,1.339656957313511,68.4426498413086,86.92870330810547,1.1912615502205863,70.50799560546875,89.31482696533203,1.3012615602874755,68.05599975585938,88.13600158691406,2.107131223287181e+25,82.84246452487245,7.717665884754968e-06,4.934909060525054e-13,1.0990965992957811e-26,-0.677,-0.5785,-0.5291,-0.4656,0.0112,74,374.9392194747925,1024.0,0.0001,0.001,12587.0,,8
762,762,762,1.3404779310754384,68.4437255859375,86.87208557128906,1.1913898458074126,70.61774444580078,89.275634765625,1.3007492479705811,68.10399627685547,88.03599548339844,2.127029034366589e+25,83.50902822066327,7.736357533339682e-06,4.943481660466535e-13,1.1011280823616523e-26,-0.7015,-0.5953,-0.5519,-0.4872,0.0891,75,373.47421503067017,1024.0,0.0001,0.001,12587.0,,8
763,763,763,1.3398886527695413,68.4708251953125,86.94490814208984,1.188587994888009,70.45311737060547,89.50297546386719,1.2996492450332642,68.06399536132812,88.13999938964844,2.1595102919158773e+25,84.48907844387755,7.743733069201782e-06,4.952046790307086e-13,1.1032738065996735e-26,-0.6589,-0.5589,-0.5013,-0.4351,0.0019,76,372.9156935214996,1024.0,0.0001,0.001,12587.0,,8
764,764,764,1.3397090082340244,68.4548110961914,86.90963745117188,1.188329179109769,70.59423065185547,89.36186218261719,1.298819638786316,68.0719985961914,88.15799713134766,2.1370495363317285e+25,83.43243781887755,7.77172038559786e-06,4.960049465489525e-13,1.1043856746744533e-26,-0.6936,-0.589,-0.5365,-0.4733,0.0581,77,373.00454354286194,1024.0,0.0001,0.001,12587.0,,8
765,765,765,1.339342249325289,68.52312469482422,86.91590118408203,1.188382159508519,70.57855224609375,89.23643493652344,1.299413601875305,68.09400177001953,88.14399719238281,2.175181723343697e+25,84.65315090880102,7.783258402751553e-06,4.969137062977338e-13,1.1069566960539338e-26,-0.652,-0.5464,-0.4946,-0.4258,0.0272,78,375.0232889652252,1024.0,0.0001,0.001,12587.0,,8
